,signal_id,id_measurement,phase,target,mean,median,std_dev,rolling100k_amp,count1SDfromTheMean,count2SDfromTheMean,max_amp,max_freq,strong_amp_count,avg_amp,sum_amp,std_amp,median_amp
4585,4585,1528,1,0,-1.96282,-2.0,14.793758570681083,41.677409999999995,382975,74,99.00369262695312,0.015625,13.0,3.838345766067505,495.1466064453125,12.501765251159668,0.6371970176696777
4586,4586,1528,2,0,0.8984125,1.0,15.006679095650837,40.13525,370713,46,47.912227630615234,0.015625,13.0,2.3653390407562256,305.12872314453125,6.661274433135986,0.5147450566291809
4587,4587,1529,0,0,-0.00225375,0.0,14.24351944466714,40.095699999999994,367881,0,136.1493682861328,0.4375,21.0,4.359889507293701,562.4257202148438,17.4830265045166,0.35018083453178406
4588,4588,1529,1,0,-1.49027125,-1.0,12.871001140215295,35.83851,383733,0,52.57002258300781,0.4375,21.0,2.697558879852295,347.985107421875,7.966323375701904,0.3630884885787964
4589,4589,1529,2,0,-1.43298625,-1.0,14.276374597821075,40.11317,389370,1,209.2425994873047,0.4375,20.0,4.465590000152588,576.0610961914062,20.916141510009766,0.3275613784790039
4590,4590,1530,0,0,-0.01614875,0.0,13.730843854908317,37.154849999999996,384329,0,32.977962493896484,0.3828125,18.0,1.5870682001113892,204.73179626464844,3.8249785900115967,0.351700097322464
4591,4591,1530,1,0,-1.46958375,-1.0,13.26766001794348,36.53107,386790,0,38.37904357910156,0.00390625,20.0,1.9156309366226196,247.11639404296875,4.803271293640137,0.3885049819946289
4592,4592,1530,2,0,-1.4330225,-1.0,14.246781268570587,39.3967,377125,0,26.799972534179688,0.00390625,19.0,1.5816690921783447,204.03530883789062,3.5843029022216797,0.3627960681915283
4593,4593,1531,0,0,-0.0085,0.0,13.458185436751869,37.512429999999995,378620,30,99.5650634765625,0.3828125,14.0,2.728902578353882,352.0284423828125,10.9201078414917,0.502382218837738
4594,4594,1531,1,0,-1.4665925,-2.0,12.324137654981941,34.393820000000005,389694,46,60.328941345214844,0.3828125,14.0,2.0330722332000732,262.2663269042969,6.614994049072266,0.4615454077720642
4595,4595,1531,2,0,-1.45219875,-1.0,13.441136393196018,37.61363,391118,4,221.2579803466797,0.3828125,14.0,3.899409294128418,503.0238037109375,21.611997604370117,0.44488266110420227
4596,4596,1532,0,1,-0.9993925,-1.0,13.622533249397625,37.88433,373359,12,21.688344955444336,0.1484375,10.0,1.1254116296768188,145.1781005859375,2.271071434020996,0.5838908553123474
4597,4597,1532,1,1,-0.1389175,0.0,12.963140415354365,36.13082,373326,9,17.20319175720215,0.1484375,12.0,0.9967671632766724,128.5829620361328,1.9357361793518066,0.39550456404685974
4598,4598,1532,2,1,-0.048985,0.0,13.501923861797442,35.99143,390140,37,23.263999938964844,0.1484375,13.0,1.2233266830444336,157.80914306640625,2.5180721282958984,0.5897669196128845
4599,4599,1533,0,0,-1.0044225,-1.0,14.064392643889526,37.14517,326262,592,2129.24072265625,0.296875,24.0,32.599517822265625,4205.337890625,230.9891815185547,0.5081490278244019
4600,4600,1533,1,0,-0.18896375,0.0,13.282476668572993,35.00475,317513,1300,1740.9351806640625,0.296875,19.0,26.997722625732422,3482.706298828125,188.816162109375,0.4147931933403015
4601,4601,1533,2,0,-0.0219975,0.0,13.857449841511018,36.64036,357984,119,1834.554931640625,0.296875,23.0,28.634984970092773,3693.9130859375,199.02101135253906,0.5674517154693604
4602,4602,1534,0,0,-1.4104075,-1.0,15.657122921659129,43.3912,328148,1251,120.23848724365234,0.390625,108.0,15.924795150756836,2054.298583984375,20.844839096069336,9.040740013122559
4603,4603,1534,1,0,0.7717575,0.0,14.930297899278292,41.98527,342563,409,64.52729797363281,0.00390625,59.0,4.196580410003662,541.35888671875,7.990350246429443,2.211064338684082
4604,4604,1534,2,0,-0.79432125,-1.0,16.159754097813444,44.02037,376747,937,79.65062713623047,0.390625,86.0,11.719267845153809,1511.7855224609375,15.564760208129883,5.287705898284912
4605,4605,1535,0,0,-1.185885,-1.0,14.16092393760997,39.74682,373188,8,130.33010864257812,0.015625,11.0,4.64130973815918,598.7289428710938,16.77782440185547,0.43351584672927856
4606,4606,1535,1,0,-1.95068,-2.0,14.916009437433324,42.073269999999994,384959,53,96.86731719970703,0.015625,12.0,3.8331592082977295,494.4775390625,12.940206527709961,0.5393518209457397
4607,4607,1535,2,0,0.889335,1.0,15.002915658557006,42.30197,358315,3,51.4103889465332,0.015625,11.0,2.3746490478515625,306.3297119140625,7.85647439956665,0.4131203591823578
4608,4608,1536,0,0,-1.07900875,-2.0,14.176684956908066,39.93512,347971,221,88.28368377685547,0.015625,34.0,3.9559085369110107,510.31219482421875,10.63195514678955,1.099930763244629
4609,4609,1536,1,0,-2.01868375,-3.0,14.915607753876005,41.093469999999996,416595,72,75.49839782714844,0.015625,22.0,3.41621732711792,440.6920471191406,8.837328910827637,1.1313915252685547
4610,4610,1536,2,0,0.85321,0.0,14.666235464354854,41.18846,390839,159,37.10697555541992,0.015625,21.0,2.1505064964294434,277.41534423828125,4.219692707061768,0.8803487420082092
4611,4611,1537,0,1,-1.00738625,-1.0,13.975683049257768,37.60551,379391,93,10.415534019470215,0.015625,8.0,1.480525016784668,190.98773193359375,1.4283608198165894,1.2685143947601318
4612,4612,1537,1,0,-0.22608125,0.0,13.708545729522095,36.87791,372732,70,10.891864776611328,0.015625,11.0,1.2986851930618286,167.5303955078125,1.36702561378479,0.9406349062919617
4613,4613,1537,2,1,-0.025215,0.0,13.74810329477397,37.10646,378080,109,12.560152053833008,0.015625,9.0,1.3887619972229004,179.15029907226562,1.608048677444458,1.0820614099502563
4614,4614,1538,0,0,-1.195715,-1.0,15.189779232720106,42.46562,383356,90,143.96408081054688,0.015625,23.0,4.916024684906006,634.1671752929688,16.842302322387695,1.1936039924621582
4615,4615,1538,1,0,-1.9433625,-2.0,15.85003547925347,43.47544,390401,150,106.47086334228516,0.015625,14.0,4.088437557220459,527.408447265625,13.164783477783203,1.0677759647369385
4616,4616,1538,2,0,0.8716925,1.0,15.442456967252449,43.127610000000004,377164,48,51.67422866821289,0.015625,14.0,2.2728664875030518,293.19976806640625,5.9791107177734375,0.7127313613891602
4617,4617,1539,0,0,-1.3419175,-1.0,15.780828793925677,42.811490000000006,337119,1379,1066.9197998046875,0.33984375,74.0,35.642337799072266,4597.86181640625,131.44610595703125,3.5540812015533447
4618,4618,1539,1,0,0.70287625,1.0,15.298365720794688,42.313199999999995,343241,421,757.6348266601562,0.33984375,50.0,19.9372615814209,2571.90673828125,93.52328491210938,1.634385585784912
4619,4619,1539,2,0,-0.79394125,-1.0,16.046641581388563,43.891890000000004,344073,1398,919.1055908203125,0.33984375,68.0,33.94742965698242,4379.21826171875,122.29743957519531,2.5939550399780273
4620,4620,1540,0,0,0.01268625,0.0,14.148521841841317,40.01291,374315,22,38.01221466064453,0.1484375,17.0,1.7009493112564087,219.42245483398438,4.207667350769043,0.6732925176620483
4621,4621,1540,1,0,-1.4728225,-2.0,13.271870022099137,37.03748,389169,90,56.82893371582031,0.1484375,27.0,3.4471471309661865,444.6819763183594,8.22434139251709,0.817017138004303
4622,4622,1540,2,0,-1.46371125,-2.0,14.024473898390035,39.522639999999996,380971,58,59.993839263916016,0.1484375,20.0,2.5832788944244385,333.24298095703125,7.066627025604248,0.8332080245018005
4623,4623,1541,0,0,-1.3554875,-1.0,15.449264906051152,42.00702,357439,2189,131.4439239501953,0.390625,123.0,22.949798583984375,2960.52392578125,26.546005249023438,14.184223175048828
4624,4624,1541,1,0,0.71749875,1.0,14.469168490060111,40.06329,365925,569,87.72454833984375,0.00390625,73.0,5.108445644378662,658.989501953125,9.388986587524414,3.004570484161377
4625,4625,1541,2,0,-0.8013175,-1.0,16.027789781008288,44.029700000000005,362693,1639,106.56526947021484,0.39453125,99.0,17.735057830810547,2287.822509765625,22.68107795715332,7.681976795196533
4626,4626,1542,0,0,-1.14143125,-1.0,14.442196628336132,39.71058,367247,22,245.1648406982422,0.015625,14.0,6.96224308013916,898.1293334960938,27.507734298706055,0.5574199557304382
4627,4627,1542,1,0,-1.94185875,-2.0,15.081268044997032,40.02649,356772,53,175.63832092285156,0.015625,18.0,6.2087202072143555,800.9249267578125,20.852510452270508,0.5907182693481445
4628,4628,1542,2,0,0.88206625,1.0,15.177711549525863,42.053529999999995,357771,14,90.67765045166016,0.015625,15.0,3.202930450439453,413.17803955078125,10.459552764892578,0.5120413303375244
4629,4629,1543,0,0,-1.1911375,-1.0,15.346390909790278,42.10046,370663,134,191.26080322265625,0.015625,34.0,9.929097175598145,1280.853515625,27.326732635498047,0.930241048336029
4630,4630,1543,1,0,-1.94784125,-2.0,16.15027827050662,44.65726,363528,195,135.99722290039062,0.015625,43.0,7.956605434417725,1026.402099609375,20.051172256469727,1.7048147916793823
4631,4631,1543,2,0,0.8884175,1.0,16.60951246562324,45.77917,380385,37,75.56827545166016,0.015625,33.0,5.574676036834717,719.1331787109375,12.751442909240723,1.0069063901901245
4632,4632,1544,0,1,-0.99948875,-1.0,14.48270920748682,39.58426,367262,62,9.467504501342773,0.09375,5.0,1.1313056945800781,145.9384307861328,1.2804359197616577,0.8688077330589294
4633,4633,1544,1,1,-0.17921375,0.0,13.331401227245804,36.00154,366237,84,10.175268173217773,0.09375,8.0,0.978679358959198,126.2496337890625,1.380704402923584,0.5525118112564087
4634,4634,1544,2,1,-0.05279,0.0,13.891020506640256,36.884209999999996,380934,122,11.478299140930176,0.09375,9.0,1.4257076978683472,183.91629028320312,1.567516803741455,1.181520938873291
4635,4635,1545,0,0,-0.00352375,0.0,13.811855825094105,37.80075,385489,0,106.20477294921875,0.03515625,22.0,3.212620735168457,414.4280700683594,12.321284294128418,0.35828161239624023
4636,4636,1545,1,0,-1.480675,-1.0,13.423670103379886,36.46106,391061,0,168.44102478027344,0.03515625,25.0,6.173041343688965,796.3223266601562,22.206125259399414,0.36330023407936096
4637,4637,1545,2,0,-1.4448175,-1.0,14.319568774641708,39.03594,381477,0,189.2510223388672,0.03515625,24.0,5.636505603790283,727.1092529296875,22.293384552001953,0.35438165068626404
4638,4638,1546,0,0,-0.9951325,-1.0,13.556919222575745,37.153819999999996,384021,29,63.88359069824219,0.1484375,18.0,2.3433144092559814,302.2875671386719,6.703723430633545,0.7793881893157959
4639,4639,1546,1,0,-0.17966875,0.0,12.706704741602893,34.78112,388490,48,32.45921325683594,0.1484375,19.0,1.8492166996002197,238.5489501953125,3.889984607696533,0.685806930065155
4640,4640,1546,2,0,-0.0328825,0.0,13.39091170313634,36.93576,382867,31,49.44118881225586,0.1484375,19.0,1.9990662336349487,257.8795471191406,5.199438571929932,0.768150806427002
4641,4641,1547,0,0,-1.3390325,-1.0,15.395685823111087,42.1057,351627,1204,141.95162963867188,0.390625,92.0,19.23188018798828,2480.91259765625,28.3526611328125,8.698711395263672
4642,4642,1547,1,0,0.70098375,1.0,15.042733313205947,41.91789,361100,369,110.96484375,0.00390625,66.0,6.134437561035156,791.3424682617188,12.207429885864258,2.5648159980773926
4643,4643,1547,2,0,-0.794905,-1.0,15.745542815062771,43.722840000000005,360955,1502,121.35836791992188,0.390625,82.0,15.079462051391602,1945.2506103515625,23.480331420898438,4.511068344116211
4644,4644,1548,0,0,-1.35105625,-1.0,15.757743120743399,43.573530000000005,350366,0,112.96183013916016,0.4375,20.0,4.785305976867676,617.304443359375,14.75542163848877,0.3374374806880951
4645,4645,1548,1,0,0.70882125,1.0,14.65585620786273,41.01604,361088,0,79.67405700683594,0.00390625,18.0,2.917102336883545,376.30621337890625,10.015240669250488,0.3231222927570343
4646,4646,1548,2,0,-0.792855,-1.0,16.21027262105653,45.26159,342471,0,114.05513763427734,0.4375,18.0,3.781940221786499,487.87030029296875,13.091426849365234,0.3225998878479004
4647,4647,1549,0,0,-0.95671375,-1.0,13.406142810315012,36.61478,372596,58,88.45527648925781,0.33984375,10.0,2.191683292388916,282.7271423339844,8.828272819519043,0.7838070392608643
4648,4648,1549,1,0,-0.1413875,0.0,12.703841233061905,35.79247,381391,14,57.059715270996094,0.33984375,10.0,1.6650394201278687,214.7900848388672,5.744246006011963,0.561183512210846
4649,4649,1549,2,0,-0.10911125,0.0,13.536758418658565,37.911159999999995,388406,71,31.43608283996582,0.33984375,13.0,1.5062757730484009,194.3095703125,3.4250361919403076,0.6982209086418152
4650,4650,1550,0,0,-1.03410375,-1.0,13.327623313413232,36.17624,379492,5,70.63890075683594,0.2421875,16.0,2.2059028148651123,284.56146240234375,7.090556621551514,0.5397881269454956
4651,4651,1550,1,0,-0.16616625,0.0,12.90154089740295,35.230869999999996,379486,1,71.63684844970703,0.2421875,20.0,2.1819074153900146,281.466064453125,7.012096881866455,0.42560094594955444
4652,4652,1550,2,0,-0.00523,0.0,13.42820623341405,36.81648,380003,19,41.25531005859375,0.2421875,19.0,1.861892580986023,240.18414306640625,4.464096546173096,0.5425091981887817
4653,4653,1551,0,0,0.01551125,0.0,13.618872040338855,36.97995,382974,8,79.43091583251953,0.03515625,23.0,2.4380059242248535,314.5027770996094,8.85329532623291,0.4929278492927551
4654,4654,1551,1,0,-1.48875125,-1.0,12.456957131082351,34.00788,394729,46,142.14019775390625,0.03515625,26.0,4.799246788024902,619.1028442382812,16.911794662475586,0.6786370277404785
4655,4655,1551,2,0,-1.45302,-1.0,13.507509314436916,37.04957,375703,16,162.14584350585938,0.03515625,26.0,4.43972635269165,572.7246704101562,18.259756088256836,0.496359646320343
4656,4656,1552,0,0,-1.1975375,-1.0,15.480641425215355,43.27529,374765,121,104.20893096923828,0.00390625,30.0,3.836724281311035,494.93743896484375,11.267223358154297,1.1238199472427368
4657,4657,1552,1,0,-1.95502625,-2.0,16.14597948753221,44.092659999999995,361443,174,85.35712432861328,0.00390625,30.0,3.3820488452911377,436.2843017578125,8.827109336853027,1.5086250305175781
4658,4658,1552,2,0,0.8872975,1.0,16.53712159496004,46.230810000000005,379352,53,33.16938018798828,0.00390625,20.0,1.9358981847763062,249.73086547851562,3.825357437133789,0.7473691701889038
4659,4659,1553,0,0,-0.00134,0.0,13.892601833508367,38.48653,398203,0,138.8939666748047,0.1484375,18.0,3.3828794956207275,436.3914489746094,14.180936813354492,0.43318086862564087
4660,4660,1553,1,0,-1.47513625,-1.0,12.36423892902171,33.85754,391188,6,240.5446014404297,0.1484375,24.0,6.0077362060546875,774.9979858398438,24.355344772338867,0.3712421655654907
4661,4661,1553,2,0,-1.439395,-1.0,13.23509915089324,36.48386,387097,8,220.01290893554688,0.1484375,20.0,5.285370349884033,681.8128051757812,22.630374908447266,0.43043220043182373
4662,4662,1554,0,0,-1.36748375,-2.0,15.497980173025317,42.64387,356725,711,93.46389770507812,0.00390625,83.0,11.965428352355957,1543.540283203125,18.127628326416016,5.667220115661621
4663,4663,1554,1,0,0.71308875,1.0,14.743226434014483,40.653890000000004,345255,361,96.25762176513672,0.00390625,55.0,4.169501304626465,537.8656616210938,9.845044136047363,1.9459999799728394
4664,4664,1554,2,0,-0.7929575,-1.0,16.071107643942707,44.54787,350798,837,85.47006225585938,0.39453125,69.0,9.553272247314453,1232.3720703125,15.317224502563477,3.6409525871276855
4665,4665,1555,0,0,-1.36176625,-1.0,15.920709906607838,43.406819999999996,359349,1411,275.34088134765625,0.4375,77.0,22.43396759033203,2893.98193359375,45.90188980102539,5.205106258392334
4666,4666,1555,1,0,0.71593125,1.0,15.338683897103865,42.69388,358608,376,87.76448059082031,0.4375,44.0,5.287913799285889,682.140869140625,12.42988395690918,1.5327155590057373
4667,4667,1555,2,0,-0.794985,-1.0,16.07353457861011,44.26402,359141,1635,343.9322814941406,0.4375,69.0,17.484371185302734,2255.48388671875,39.72850799560547,3.2284321784973145
4668,4668,1556,0,0,-1.07501,-1.0,14.05806053479284,39.33597,370162,11,166.14588928222656,0.015625,14.0,5.615769386291504,724.4342651367188,20.082983016967773,0.457133412361145
4669,4669,1556,1,0,-1.92597625,-2.0,14.712643686110122,41.36683,376848,44,113.63580322265625,0.015625,13.0,4.134515285491943,533.3524780273438,14.021878242492676,0.5276171565055847
4670,4670,1556,2,0,0.86311375,1.0,14.797506661750855,41.583709999999996,384051,28,60.168941497802734,0.015625,13.0,2.742621660232544,353.7981872558594,8.842086791992188,0.43718263506889343
4671,4671,1557,0,0,-1.07601,-1.0,14.917486885528005,41.40554,392635,16,170.97543334960938,0.015625,14.0,6.615803241729736,853.4385986328125,23.755041122436523,0.4057844877243042
4672,4672,1557,1,0,-1.94422,-2.0,15.05999928922973,41.82114,360371,64,112.27493286132812,0.015625,14.0,4.8465962409973145,625.2109375,16.229215621948242,0.5159914493560791
4673,4673,1557,2,0,0.8827425,1.0,15.7306271546526,43.504540000000006,388275,12,64.2029037475586,0.015625,13.0,3.1009209156036377,400.018798828125,9.60650634765625,0.40966013073921204
4674,4674,1558,0,0,-0.9913,-1.0,13.463032693639276,37.46206,374905,102,9.975863456726074,0.03125,14.0,1.3917120695114136,179.53085327148438,1.5413126945495605,0.90024334192276
4675,4675,1558,1,0,-0.16811875,0.0,12.644129164790215,34.9711,381648,57,10.176801681518555,0.03125,17.0,1.515520691871643,195.50216674804688,1.6992945671081543,0.9596807360649109
4676,4676,1558,2,0,-0.03301875,0.0,13.286373132354385,37.01671,385494,60,10.447237014770508,0.03125,16.0,1.473515272140503,190.08346557617188,1.7435541152954102,1.0149815082550049
4677,4677,1559,0,0,-1.163175,-1.0,13.978953784864414,38.93692,371430,0,138.3506317138672,0.02734375,14.0,6.185075759887695,797.874755859375,20.949111938476562,0.32795020937919617
4678,4678,1559,1,0,-1.95788375,-2.0,14.661231700354712,39.843469999999996,378400,9,161.7156982421875,0.1484375,14.0,5.732872009277344,739.5404663085938,20.11004066467285,0.3404289186000824
4679,4679,1559,2,0,0.876345,1.0,14.815503938137747,41.409220000000005,391597,0,109.82343292236328,0.1484375,14.0,3.641660213470459,469.774169921875,13.120912551879883,0.32973191142082214
4680,4680,1560,0,0,-1.00788375,-1.0,14.632308741155168,39.13731,363195,1,6.470232963562012,0.09375,8.0,0.7336898446083069,94.64598846435547,1.0625371932983398,0.3622722625732422
4681,4681,1560,1,0,-0.17326125,0.0,13.981138966094592,37.523250000000004,361172,0,6.130035877227783,0.09375,8.0,0.7109313011169434,91.71013641357422,1.0117300748825073,0.33376559615135193
4682,4682,1560,2,0,-0.03269625,0.0,14.660992623462981,39.00666,371389,3,7.95363187789917,0.09375,9.0,0.8198103904724121,105.75553894042969,1.2658933401107788,0.37519967555999756
4683,4683,1561,0,0,-1.0048175,-1.0,13.797126849155724,37.21473,364440,19,163.5982208251953,0.296875,18.0,3.581695556640625,462.0387268066406,17.7957706451416,0.6102421879768372
4684,4684,1561,1,0,-0.18805625,0.0,12.923880651601356,34.91796,353535,8,140.6390380859375,0.296875,18.0,3.1178674697875977,402.20489501953125,15.304076194763184,0.4363871216773987
4685,4685,1561,2,1,-0.01705,0.0,13.617010383982967,36.93641,362947,28,104.33089447021484,0.296875,19.0,2.857487678527832,368.61590576171875,11.502996444702148,0.6338863968849182
4686,4686,1562,0,0,-1.158805,-1.0,13.983460085829078,39.460899999999995,377464,175,75.40304565429688,0.015625,39.0,3.5661332607269287,460.03118896484375,8.522627830505371,1.5482451915740967
4687,4687,1562,1,0,-1.95183375,-2.0,14.690595248741996,41.29012,395152,30,55.9355583190918,0.015625,16.0,2.754204511642456,355.2923889160156,6.932435035705566,0.8197530508041382
4688,4688,1562,2,0,0.88420875,1.0,14.790935015624383,41.86286,413764,104,28.601238250732422,0.015625,17.0,1.87623929977417,242.0348663330078,3.603753089904785,0.6004829406738281
4689,4689,1563,0,0,0.0044325,0.0,14.60588743804853,41.02866,385651,0,212.3767547607422,0.3828125,12.0,3.825427293777466,493.4801330566406,20.95576286315918,0.3885931074619293
4690,4690,1563,1,0,-1.48351,-1.0,13.320039905341881,37.0684,395401,0,30.02324867248535,0.07421875,14.0,1.7711001634597778,228.471923828125,4.602455139160156,0.3744931221008301
4691,4691,1563,2,0,-1.45783375,-1.0,14.676991841224174,41.09216,362750,0,369.8441467285156,0.3828125,15.0,6.126471519470215,790.3148193359375,36.5024528503418,0.3868029713630676
4692,4692,1564,0,1,-0.99996125,-1.0,14.543848742629937,39.88614,377487,50,93.12824249267578,0.1484375,11.0,2.528606414794922,326.1902160644531,9.321883201599121,1.1674213409423828
4693,4693,1564,1,1,-0.16665625,0.0,13.574306867915427,37.143010000000004,382412,36,80.87124633789062,0.1484375,11.0,2.108494758605957,271.9958190917969,8.109909057617188,0.5439349412918091
4694,4694,1564,2,1,-0.02714,0.0,14.530116514343577,39.81043,384205,121,82.00829315185547,0.1484375,14.0,2.42596435546875,312.94940185546875,8.217730522155762,1.1039588451385498
4695,4695,1565,0,0,-1.36878,-1.0,15.311962033377693,41.87833,378566,2,122.70036315917969,0.00390625,17.0,3.3465685844421387,431.70733642578125,12.717633247375488,0.28576213121414185
4696,4696,1565,1,0,0.71531625,1.0,15.013421375971767,41.07806,366275,0,107.38758087158203,0.00390625,17.0,2.7071831226348877,349.22662353515625,11.016559600830078,0.2830450236797333
4697,4697,1565,2,0,-0.79396375,-1.0,15.55981114325254,42.76963,365124,0,41.12450408935547,0.00390625,11.0,1.3640413284301758,175.96133422851562,4.77736234664917,0.2844085395336151
4698,4698,1566,0,0,-0.97750625,-1.0,13.513031776074936,37.7529,377256,31,303.8594055175781,0.38671875,20.0,5.057676792144775,652.4403076171875,28.62858009338379,0.7480395436286926
4699,4699,1566,1,0,-0.1355725,0.0,12.777749903533241,35.64442,388025,15,316.8538818359375,0.38671875,12.0,4.833540439605713,623.5267333984375,29.736053466796875,0.5220194458961487
4700,4700,1566,2,0,-0.113785,0.0,13.633085141440842,37.68442,390434,43,539.0690307617188,0.38671875,14.0,7.668722629547119,989.2651977539062,50.59016418457031,0.6864362359046936
4701,4701,1567,0,0,-1.21196375,-1.0,15.364300996748472,41.40614,379851,0,139.93670654296875,0.00390625,11.0,4.270907402038574,550.9470825195312,17.260955810546875,0.32024556398391724
4702,4702,1567,1,0,-1.93182375,-2.0,16.0661307024727,44.334900000000005,385666,0,117.2923583984375,0.00390625,12.0,3.459663152694702,446.2965393066406,13.89835262298584,0.317003071308136
4703,4703,1567,2,0,0.8866175,1.0,16.48188435551875,45.39212,384355,0,43.37575149536133,0.00390625,10.0,1.8161243200302124,234.28004455566406,6.090891361236572,0.3090713918209076
4704,4704,1568,0,0,-1.35916875,-1.0,15.882956952627666,43.481790000000004,360495,1231,159.1613311767578,0.38671875,94.0,17.873023986816406,2305.6201171875,28.969451904296875,6.37119197845459
4705,4705,1568,1,0,0.7091325,1.0,15.142676318849444,42.051069999999996,370197,415,85.84492492675781,0.00390625,54.0,4.1234917640686035,531.930419921875,9.226960182189941,1.8607999086380005
4706,4706,1568,2,0,-0.77439,-1.0,15.95797058300021,43.91912000000001,353257,1630,150.92625427246094,0.390625,77.0,15.34080982208252,1978.9644775390625,26.385705947875977,3.3259780406951904
4707,4707,1569,0,0,-1.35225125,-1.0,15.386133783601176,41.850440000000006,360876,113,86.03063201904297,0.00390625,39.0,5.6912841796875,734.1756591796875,12.164551734924316,1.3101255893707275
4708,4708,1569,1,0,0.71317,1.0,15.029046162385024,41.73845,354759,31,69.6308822631836,0.00390625,26.0,3.516341209411621,453.6080017089844,9.126914978027344,0.42374494671821594
4709,4709,1569,2,0,-0.7912175,-1.0,15.636961097594817,43.54812,355271,49,28.746084213256836,0.00390625,36.0,2.634546995162964,339.8565673828125,4.654417991638184,0.807447075843811
4710,4710,1570,0,0,-0.0146025,0.0,14.50784362911986,40.291650000000004,374210,0,32.184444427490234,0.1796875,20.0,2.2870423793792725,295.0284729003906,5.684288024902344,0.3732230067253113
4711,4711,1570,1,0,-1.49050875,-1.0,13.25866291962253,36.47947,386190,0,101.5859603881836,0.1796875,27.0,4.506523609161377,581.341552734375,13.712428092956543,0.36710530519485474
4712,4712,1570,2,0,-1.4542175,-1.0,14.65505796517686,40.73416,365037,0,72.82186889648438,0.1796875,26.0,3.027238607406616,390.5137939453125,8.949112892150879,0.37250930070877075
4713,4713,1571,0,1,-0.99714875,-1.0,14.145527495303009,37.23733,360799,53,54.991207122802734,0.1484375,9.0,1.9453235864639282,250.94674682617188,5.423254489898682,1.1793558597564697
4714,4714,1571,1,1,-0.17079,0.0,13.352126545082625,35.95291,366900,49,64.94480895996094,0.1484375,9.0,1.6999380588531494,219.29200744628906,6.337047576904297,0.4992901086807251
4715,4715,1571,2,1,-0.04800625,0.0,13.878444226568085,37.589020000000005,378487,180,45.94882583618164,0.1484375,10.0,1.865125060081482,240.60113525390625,4.623038291931152,0.881803572177887
4716,4716,1572,0,0,-0.00669875,0.0,13.741479319081641,37.91474,369773,45,24.611713409423828,0.00390625,19.0,1.9477505683898926,251.25982666015625,3.737644672393799,0.790333092212677
4717,4717,1572,1,0,-1.4738375,-1.0,13.568134655272026,37.21495,362285,33,85.61434173583984,0.23828125,23.0,4.601527690887451,593.5970458984375,13.698683738708496,0.6245331764221191
4718,4718,1572,2,0,-1.456065,-2.0,14.326273755438814,38.416399999999996,378925,35,62.238826751708984,0.00390625,21.0,2.8819708824157715,371.77423095703125,7.587594509124756,0.787115216255188
4719,4719,1573,0,0,-1.361915,-1.0,15.697616221349502,42.72032,351664,1413,180.70008850097656,0.390625,83.0,19.13421630859375,2468.31396484375,32.12240219116211,5.86739444732666
4720,4720,1573,1,0,0.70117125,1.0,15.151932884228778,41.77373,369895,400,104.46744537353516,0.00390625,50.0,4.407867431640625,568.6149291992188,10.678605079650879,1.7344377040863037
4721,4721,1573,2,0,-0.78407875,-1.0,15.887505523643368,43.61718,351992,1728,128.11798095703125,0.390625,72.0,14.870698928833008,1918.3201904296875,24.841129302978516,3.586991786956787
4722,4722,1574,0,0,-1.373825,-2.0,15.216875742719825,41.98362,367415,1093,128.69161987304688,0.390625,76.0,15.150168418884277,1954.3717041015625,23.617015838623047,5.268296718597412
4723,4723,1574,1,0,0.72390625,1.0,14.545922400838354,40.62844,357977,329,60.358123779296875,0.00390625,50.0,3.60325288772583,464.8196105957031,7.352593421936035,1.563511610031128
4724,4724,1574,2,0,-0.7904125,-1.0,15.568392678110472,43.320080000000004,348365,1437,96.83369445800781,0.390625,68.0,12.406519889831543,1600.4410400390625,19.85110855102539,2.846550464630127
4725,4725,1575,0,0,-1.35869375,-1.0,15.439299936969647,41.921189999999996,369683,1,223.28282165527344,0.4375,23.0,8.275823593139648,1067.581298828125,31.05763053894043,0.3207347095012665
4726,4726,1575,1,0,0.69828125,1.0,14.90823277742531,40.89372,363647,0,156.6420135498047,0.3828125,20.0,5.027491569519043,648.54638671875,18.164426803588867,0.30158179998397827
4727,4727,1575,2,0,-0.7961575,-1.0,15.58374933176204,42.70445,373391,0,353.15997314453125,0.3828125,19.0,8.0602445602417,1039.7716064453125,37.75404357910156,0.3120642900466919
4728,4728,1576,0,0,-1.36100375,-1.0,15.329586509181715,42.056799999999996,369692,1327,192.55560302734375,0.390625,77.0,18.57151985168457,2395.72607421875,32.42388916015625,4.321374416351318
4729,4729,1576,1,0,0.704095,1.0,14.544282819409664,39.43289,363076,440,55.43061447143555,0.00390625,52.0,4.546009540557861,586.4352416992188,8.237354278564453,1.6001975536346436
4730,4730,1576,2,0,-0.79118,-1.0,15.731202249275162,43.45428,357509,1552,132.7444305419922,0.390625,69.0,15.75698184967041,2032.650634765625,27.79926872253418,3.0187408924102783
4731,4731,1577,0,0,-1.22086125,-2.0,14.033537563930505,39.25897,381806,10,64.55786895751953,0.015625,19.0,2.149491548538208,277.284423828125,6.997997283935547,0.38615673780441284
4732,4732,1577,1,0,-1.92629625,-3.0,14.836072644309747,41.880340000000004,409362,3,52.05131149291992,0.015625,10.0,1.6104816198349,207.75213623046875,5.536676406860352,0.4076206386089325
